RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Goal,SubIn,SubOut,RedCard,YellowCard,PenaltyScored,PenaltyMissed,OwnGoal
1014,8749,NED,HIDDINK Guus (NED),S,8,Dennis BERGKAMP,,71,,,,,,,
1014,8769,ROU,IORDANESCU Anghel (ROU),N,9,Viorel MOLDOVAN,,71,,,,,,,
3463,162,ITA,VICINI Azeglio (ITA),S,15,Roberto BAGGIO,,71,,,,,,,
3476,1765,BRA,ZAGALLO Mario (BRA),S,7,JAIRZINHO,,71,,,,,,,
3490,1134,TCH,PETRU Karel (TCH),S,0,Antonin PUC,,71,,,,,,,
249717,300061502,MEX,Javier AGUIRRE (MEX),S,14,J HERNANDEZ,,71,,,,,,,
249722,300061457,GRE,REHHAGEL Otto (GER),S,15,TOROSIDIS,,71,,,,,,,
255931,300186493,GER,LOEW Joachim (GER),N,11,KLOSE,,71,,,,,,,
255931,300186482,SUI,HITZFELD Ottmar (GER),S,23,SHAQIRI,,71,,,,,,,
97410100,97410031,ESP,ARAGONES Luis (ESP),N,7,RAUL,,71,,,,,,,
202,1101,URU,SUPPICI Alberto (URU),S,0,Pedro CEA,,72,,,,,,,
231,1478,COL,PEDERNERA Adolfo (ARG),S,20,Antonio RADA,,72,,,,,,,
231,1460,BRA,MOREIRA Aymore (BRA),S,20,AMARILDO,,72,,,,,,,
262,1955,GDR,BUSCHNER Georg (GER),S,11,Joachim STREICH,,72,,,,,,,
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,14,Leopoldo LUQUE,,72,,,,,,,
280,2247,BRA,COUTINHO Claudio (BRA),S,11,DIRCEU,,72,,,,,,,
293,896,HUN,MESZOLY Kalman (HUN),N,10,Laszlo KISS,,72,,,,,,,
309,536,ENG,ROBSON Bobby (ENG),S,10,Gary LINEKER,,72,,,,,,,
337,3062,SUI,Roy HODGSON (ENG),S,9,Adrian KNUP,,72,,,,,,,
337,3079,RUS,SADYRIN Pavel (RUS),S,9,Oleg SALENKO,,72,,,,,,,
338,3090,BRA,PARREIRA Carlos Alberto (BRA),S,7,BEBETO,,72,,,,,,,
429,1164,ITA,POZZO Vittorio (ITA),S,0,Silvio PIOLA,,72,,,,,,,
676,921,FRA,HIDALGO Michel (FRA),S,16,Alain COURIOL,,72,,,,,,,
1014,8765,KOR,KIM Pyung Seok (KOR),S,6,YOO S. C.,C,72,,,,,,,
1024,8773,BRA,ZAGALLO Mario (BRA),S,9,RONALDO,,72,,,,,,,
249722,300061490,BRA,DUNGA (BRA),S,7,ELANO,,72,,,,,,,
255931,300186495,KOR,HONG Myungbo (KOR),S,13,J C KOO,C,72,,,,,,,
255931,300186510,NED,Louis VAN GAAL (NED),S,9,V. PERSIE,C,72,,,,,,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),S,10,BENZEMA,,72,,,,,,,
255931,300186452,MEX,HERRERA Miguel (MEX),S,4,R. MARQUEZ,C,72,,,,,,,
97410100,97410014,KOR,Dick ADVOCAAT (NED),N,9,JUNGHWAN,,72,,,,,,,
201,1091,BRA,DE CARVALHO Pindaro (BRA),S,0,MODERATO,,73,,,,,,,
209,1207,URU,LOPEZ Juan (URU),S,0,Obdulio VARELA,C,73,,,,,,,
220,1423,PAR,GONZALEZ Aurelio (PAR),S,8,Jose PARODI,,73,,,,,,,
220,1426,YUG,TIRNANIC Aleksandar (YUG),S,17,Zdravko RAJKOV,,73,,,,,,,
220,1327,ENG,WINTERBOTTOM Walter (ENG),S,9,Derek KEVAN,,73,,,,,,,
231,1461,BRA,MOREIRA Aymore (BRA),S,10,PEL� (Edson Arantes do Nascimento),,73,,,,,,,
231,1472,CHI,RIERA Fernando (CHI),S,7,Jaime RAMIREZ,,73,,,,,,,
231,1510,SUI,RAPPAN Karl (AUT),S,7,Heinz SCHNEITER,,73,,,,,,,
238,1598,BRA,FEOLA Vicente (BRA),S,9,RILDO,,73,,,,,,,
250,1780,PER,DIDI (BRA),S,10,Teofilo CUBILLAS,,73,,,,,,,
263,1948,NED,MICHELS Rinus (NED),S,16,Johnny REP,,73,,,,,,,
278,2197,ARG,MENOTTI Cesar Luis (ARG),S,14,Leopoldo LUQUE,,73,,,,,,,
278,2350,FRG,SCHOEN Helmut (FRG),S,11,Karl-Heinz RUMMENIGGE,,73,,,,,,,
293,1051,SCO,STEIN Jock (SCO),S,11,John ROBERTSON,,73,,,,,,,
293,740,CHI,SANTIBANEZ Luis Alberto (CHI),N,9,Juan LETELIER,,73,,,,,,,
295,996,ITA,BEARZOT Enzo (ITA),S,20,Paolo ROSSI,,73,,,,,,,
308,395,KOR,KIM Jung Nam (KOR),S,10,PARK Chang Sun,C,73,,,,,,,
308,643,ITA,BEARZOT Enzo (ITA),S,18,Alessandro ALTOBELLI,,73,,,,,,,
322,161,IRL,CHARLTON Jack (ENG),S,11,Kevin SHEEDY,,73,,,,,,,
322,66,URU,TABAREZ Oscar (URU),N,16,Pablo BENGOECHEA,,73,,,,,,,
337,3067,BRA,PARREIRA Carlos Alberto (BRA),S,7,BEBETO,,73,,,,,,,
1014,8735,YUG,SANTRAC Slobodan (SRB),S,11,Sinisa MIHAJLOVIC,,73,,,,,,,
1014,8752,ARG,PASSARELLA Daniel (ARG),S,9,Gabriel BATISTUTA,,73,,,,,,,
3468,422,BEL,THYS Guy (BEL),S,16,Nico CLAESEN,,73,,,,,,,
249719,300111114,ESP,DEL BOSQUE Vicente (ESP),S,5,PUYOL,,73,,,,,,,
249719,300061512,NED,Bert VAN MARWIJK (NED),S,11,ROBBEN,,73,,,,,,,
249722,300061467,AUS,VERBEEK Pim (NED),N,14,HOLMAN,,73,,,,,,,
249722,300061480,SVK,WEISS Vladimir (SVK),S,11,VITTEK,,73,,,,,,,
255931,300186468,CIV,LAMOUCHI Sabri (FRA),S,10,GERVINHO,,73,,,,,,,
255931,300186514,FRA,DESCHAMPS Didier (FRA),S,18,SISSOKO,,73,,,,,,,
255931,300186453,CRO,KOVAC Niko (CRO),S,17,MAND�UKI?,,73,,,,,,,
43950100,43950004,GER,VOELLER Rudi (GER),S,2,LINKE,,73,,,,,,,
43950100,43950025,CRO,JOZIC Mirko (CRO),N,18,OLIC,,73,,,,,,,
43950100,43950040,PAR,MALDINI Cesare (ITA),N,11,CAMPOS,,73,,,,,,,
97410100,97410001,CRC,GUIMARAES Alexandre (CRC),S,9,WANCHOPE P.,,73,,,,,,,
208,1228,PAR,FLEITAS SOLICH Manuel (PAR),S,0,Atilio LOPEZ,,74,,,,,,,
250,1823,URS,KACHALIN Gavril (URS),S,16,Anatoly BISHOVETS,,74,,,,,,,
262,2181,SWE,ERICSON Georg (SWE),S,11,Roland SANDBERG,,74,,,,,,,
294,788,ITA,BEARZOT Enzo (ITA),S,20,Paolo ROSSI,,74,,,,,,,
308,476,URS,LOBANOVSKYI Valeriy (UKR),N,9,Aleksandr ZAVAROV,,74,,,,,,,
338,3086,ESP,CLEMENTE Javier (ESP),S,21,LUIS ENRIQUE,,74,,,,,,,
1014,8771,JPN,OKADA Takeshi (JPN),S,9,Masashi NAKAYAMA,,74,,,,,,,
1024,8777,GER,VOGTS Berti (GER),S,18,Juergen KLINSMANN,C,74,,,,,,,
3467,393,FRG,BECKENBAUER Franz (GER),S,11,Karl-Heinz RUMMENIGGE,C,74,,,,,,,
3488,1151,BRA,PIMENTA Ademar (BRA),S,0,LEONIDAS,C,74,,,,,,,
249718,300061505,GER,LOEW Joachim (GER),S,3,FRIEDRICH,,74,,,,,,,
255931,300186499,RUS,CAPELLO Fabio (ITA),N,11,KERZHAKOV,,74,,,,,,,
255931,300186455,CIV,LAMOUCHI Sabri (FRA),N,12,B. WILFRIED,,74,,,,,,,
43950100,43950008,ESP,CAMACHO Jose Antonio (ESP),S,17,VALERON,,74,,,,,,,
201,1098,PER,BRU Francisco (ESP),S,0,Luis SOUZA,,75,,,,,,,
201,1086,MEX,LUQUE Juan (MEX),S,0,Roberto GAYON,,75,,,,,,,
206,1166,SUI,RAPPAN Karl (AUT),S,0,Andre ABEGGLEN,,75,,,,,,,
211,1277,HUN,SEBES Gusztav (HUN),S,7,Jozsef TOTH,,75,,,,,,,
211,1294,HUN,SEBES Gusztav (HUN),S,19,Peter PALOTAS,,75,,,,,,,
231,1479,URU,CORAZZO Juan Carlos (URU),S,9,Jose SASIA,,75,,,,,,,
238,1641,ESP,VILLALONGA Jose (ESP),S,8,AMANCIO,,75,,,,,,,
238,1634,ENG,RAMSEY Alf (ENG),S,21,Roger HUNT,,75,,,,,,,
238,1632,ENG,RAMSEY Alf (ENG),S,21,Roger HUNT,,75,,,,,,,
239,1660,FRG,SCHOEN Helmut (FRG),S,9,Uwe SEELER,C,75,,,,,,,
250,1893,PER,DIDI (BRA),S,10,Teofilo CUBILLAS,,75,,,,,,,
251,1768,BRA,ZAGALLO Mario (BRA),S,7,JAIRZINHO,,75,,,,,,,
262,1996,BUL,MLADENOV Hristo (BUL),S,8,Hristo BONEV,C,75,,,,,,,
278,2337,ESP,KUBALA Ladislao (ESP),S,4,Juan Manuel ASENSI,C,75,,,,,,,
279,2391,NED,HAPPEL Ernst (AUT),S,9,Arie HAAN,,75,,,,,,,
293,791,BRA,SANTANA Tele (BRA),S,8,SOCRATES,C,75,,,,,,,
293,919,KUW,PARREIRA Carlos Alberto (BRA),S,8,Abdulaziz AL BALUSHI,,75,,,,,,,
294,750,BRA,SANTANA Tele (BRA),S,6,JUNIOR,,75,,,,,,,
294,920,NIR,BINGHAM Billy (NIR),S,9,Gerry ARMSTRONG,,75,,,,,,,
294,771,NIR,BINGHAM Billy (NIR),S,11,Billy HAMILTON,,75,,,,,,,
294,900,FRG,DERWALL Jupp (GER),S,8,Klaus FISCHER,,75,,,,,,,
308,538,POR,JOSE TORRES (POR),S,6,CARLOS MANUEL,,75,,,,,,,
308,475,HUN,MEZEY Gyorgy (HUN),S,10,Lajos DETARI,,75,,,,,,,
322,120,YUG,OSIM Ivica (BIH),S,6,Davor JOZIC,,75,,,,,,,
322,128,CRC,MILUTINOVIC Bora (YUG),S,3,Roger FLORES,C,75,,,,,,,
322,198,FRG,BECKENBAUER Franz (GER),S,9,Rudi VOELLER,,75,,,,,,,
337,3056,SWE,SVENSSON Tommy (SWE),S,10,Martin DAHLIN,,75,,,,,,,
337,3079,RUS,SADYRIN Pavel (RUS),S,9,Oleg SALENKO,,75,,,,,,,
338,3088,ARG,BASILE Alfio (ARG),S,19,BALBO,,75,,,,,,,
462,1295,URU,LOPEZ Juan (URU),S,8,Juan HOHBERG,,75,,,,,,,
488,1340,BRA,FEOLA Vicente (BRA),S,10,PEL� (Edson Arantes do Nascimento),,75,,,,,,,
796,3096,BUL,PENEV Dimitar (BUL),S,8,STOITCHKOV,,75,,,,,,,
1014,8732,MEX,LAPUENTE Manuel (MEX),S,15,HERNANDEZ,,75,,,,,,,
1014,8744,ITA,MALDINI Cesare (ITA),S,21,Christian VIERI,,75,,,,,,,
1014,8766,MEX,LAPUENTE Manuel (MEX),N,9,PELAEZ,,75,,,,,,,
249722,300061493,CHI,Marcelo BIELSA (ARG),N,11,M. GONZALEZ,,75,,,,,,,
255931,300186486,ENG,HODGSON Roy (ENG),S,10,ROONEY,,75,,,,,,,
255931,300186452,MEX,HERRERA Miguel (MEX),S,18,A. GUARDADO,,75,,,,,,,
43950100,43950013,BEL,WASEIGE Robert (BEL),S,12,V.D.HEYDEN,,75,,,,,,,
43950100,43950045,JPN,TROUSSIER Philippe (FRA),S,7,NAKATA,,75,,,,,,,
43950400,43950061,GER,VOELLER Rudi (GER),S,13,BALLACK,,75,,,,,,,
97410100,97410040,IRN,IVANKOVIC Branko (CRO),S,3,S.BAKHTIARIZADEH,,75,,,,,,,
206,1173,HUN,DIETZ Karoly (HUN),S,0,Gyula ZSENGELLER,,76,,,,,,,
211,1304,TUR,PUPPO Sandro (ITA),S,7,Erol KESKIN,,76,,,,,,,
212,1237,AUT,NAUSCH Walter (AUT),S,10,Erich PROBST,,76,,,,,,,
220,1423,SCO,WALKER Dawson (SCO),S,19,Bobby COLLINS,,76,,,,,,,
220,1408,WAL,MURPHY James (WAL),S,7,Terry MEDWIN,,76,,,,,,,
231,1478,COL,PEDERNERA Adolfo (ARG),S,17,Marino KLINGER,,76,,,,,,,
250,1753,URS,KACHALIN Gavril (URS),S,21,Vitali KHMELNITSKI,,76,,,,,,,
251,1882,ITA,VALCAREGGI Ferruccio (ITA),S,11,Gigi RIVA,,76,,,,,,,
263,2064,FRG,SCHOEN Helmut (FRG),S,13,Gerd MUELLER,,76,,,,,,,
263,2065,FRG,SCHOEN Helmut (FRG),N,9,Juergen GRABOWSKI,,76,,,,,,,
264,1984,POL,GORSKI Kazimierz (POL),S,16,Grzegorz LATO,,76,,,,,,,
278,2216,AUT,SENEKOWITSCH Helmut (AUT),S,9,Hans KRANKL,,76,,,,,,,
293,752,HUN,MESZOLY Kalman (HUN),S,11,Gabor POLOSKEI,,76,,,,,,,
293,779,BEL,THYS Guy (BEL),S,21,Alex CZERNIATYNSKI,,76,,,,,,,
293,896,HUN,MESZOLY Kalman (HUN),N,10,Laszlo KISS,,76,,,,,,,
293,1055,POL,PIECHNICZEK Antoni (POL),N,15,Wlodzimierz CIOLEK,,76,,,,,,,
308,389,ARG,BILARDO Carlos (ARG),S,7,Jorge BURRUCHAGA,,76,,,,,,,
308,429,PAR,RE Cayetano (PAR),S,9,Roberto CABANAS,,76,,,,,,,
322,108,CMR,NEPOMNYASHCHI Valeri (RUS),N,9,Roger MILLA,,76,,,,,,,
323,129,TCH,VENGLOS Jozef (SVK),S,9,Lubos KUBIK,,76,,,,,,,
569,1771,BRA,ZAGALLO Mario (BRA),S,7,JAIRZINHO,,76,,,,,,,
796,3098,NED,Dick ADVOCAAT (NED),S,20,WINTER,,76,,,,,,,
1024,8775,DEN,JOHANSSON Bo (SWE),S,6,Thomas HELVEG,,76,,,,,,,
249722,300061458,ARG,MARADONA Diego (ARG),S,9,HIGUAIN,,76,,,,,,,
43950100,43950025,CRO,JOZIC Mirko (CRO),S,5,RAPAIC,,76,,,,,,,
97410100,97410007,MEX,LA VOLPE Ricardo (ARG),S,19,O. BRAVO,,76,,,,,,,
97410100,97410010,CZE,BRUCKNER Karel (CZE),S,10,ROSICKY,,76,,,,,,,
97410100,97410031,ESP,ARAGONES Luis (ESP),S,9,F. TORRES,,76,,,,,,,
209,1231,URU,LOPEZ Juan (URU),S,0,Oscar MIGUEZ,,77,,,,,,,
211,1277,FRG,HERBERGER Sepp (FRG),S,12,Helmut RAHN,,77,,,,,,,
211,1284,FRG,HERBERGER Sepp (FRG),S,13,Max MORLOCK,,77,,,,,,,
220,1406,HUN,BAROTI Lajos (HUN),S,8,Lajos TICHY,,77,,,,,,,
220,1344,BRA,FEOLA Vicente (BRA),S,20,VAVA,,77,,,,,,,
262,2062,GDR,BUSCHNER Georg (GER),S,14,Juergen SPARWASSER,,77,,,,,,,
262,2181,SWE,ERICSON Georg (SWE),S,10,Ralf EDSTROM,,77,,,,,,,
278,2451,PER,CALDERON Marcos (PER),S,10,Teofilo CUBILLAS,,77,,,,,,,
309,432,BEL,THYS Guy (BEL),S,11,Jan CEULEMANS,C,77,,,,,,,
337,3081,NED,Dick ADVOCAAT (NED),N,11,Bryan ROY,,77,,,,,,,
1014,8727,CMR,LE ROY Claude (FRA),S,6,NJANKA,,77,,,,,,,
1014,8751,CRO,BLAZEVIC Miroslav (BIH),S,9,Davor SUKER,C,77,,,,,,,
1024,8775,NGA,MILUTINOVIC Bora (YUG),N,13,Tijani BABANGIDA,,77,,,,,,,
249722,300061455,ARG,MARADONA Diego (ARG),S,2,DEMICHELIS,,77,,,,,,,
255931,300186470,NED,Louis VAN GAAL (NED),N,18,FER,,77,,,,,,,
43950100,43950032,POR,OLIVEIRA Antonio (POR),S,9,PAULETA,,77,,,,,,,
97410100,97410046,SUI,KUHN Koebi (SUI),S,9,FREI,,77,,,,,,,
206,1166,SUI,RAPPAN Karl (AUT),S,0,Andre ABEGGLEN,,78,,,,,,,
208,1219,ITA,NOVO Ferruccio (ITA),S,0,Ermes MUCCINELLI,,78,,,,,,,
211,1300,SUI,RAPPAN Karl (AUT),S,18,Sepp HUEGI,,78,,,,,,,
211,1243,ITA,CZEIZLER Lajos (HUN),S,11,Benito LORENZI,,78,,,,,,,
211,1277,HUN,SEBES Gusztav (HUN),S,8,Sandor KOCSIS,,78,,,,,,,
212,1264,URU,LOPEZ Juan (URU),S,19,Javier AMBROIS,,78,,,,,,,
239,1577,ENG,RAMSEY Alf (ENG),S,10,Geoff HURST,,78,,,,,,,
322,42,ITA,VICINI Azeglio (ITA),N,19,Salvatore SCHILLACI,,78,,,,,,,
322,355,TCH,VENGLOS Jozef (SVK),S,10,Tomas SKUHRAVY,,78,,,,,,,
322,263,ITA,VICINI Azeglio (ITA),S,15,Roberto BAGGIO,,78,,,,,,,
323,181,YUG,OSIM Ivica (BIH),S,10,STOJKOVIC,,78,,,,,,,
418,1143,SUI,MUELLER Henry (SUI),S,0,Willy JAEGGI,,78,,,,,,,
514,1458,BRA,MOREIRA Aymore (BRA),S,19,VAVA,,78,,,,,,,
796,3096,BUL,PENEV Dimitar (BUL),S,9,Iordan LETCHKOV,,78,,,,,,,
796,3095,SWE,SVENSSON Tommy (SWE),S,11,Tomas BROLIN,,78,,,,,,,
1014,8731,NGA,MILUTINOVIC Bora (YUG),S,15,Sunday OLISEH,,78,,,,,,,
1014,8753,GER,VOGTS Berti (GER),S,20,Oliver BIERHOFF,,78,,,,,,,
1014,8759,BRA,ZAGALLO Mario (BRA),S,20,BEBETO,,78,,,,,,,
1014,8745,FRA,JACQUET Aime (FRA),S,12,Thierry HENRY,,78,,,,,,,
1014,8752,ARG,PASSARELLA Daniel (ARG),S,9,Gabriel BATISTUTA,,78,,,,,,,
3478,1633,ENG,RAMSEY Alf (ENG),S,16,Martin PETERS,,78,,,,,,,
3480,1463,BRA,MOREIRA Aymore (BRA),S,19,VAVA,,78,,,,,,,
3483,1382,FRA,BATTEAUX Albert (FRA),S,17,Just FONTAINE,,78,,,,,,,
255931,300186480,BEL,WILMOTS Marc (BEL),S,5,VERTONGHEN,C,78,,,,,,,
255931,300186475,GER,LOEW Joachim (GER),S,13,M�LLER,,78,,,,,,,
43950100,43950030,KOR,HIDDINK Guus (NED),N,19,J H AHN,,78,,,,,,,
43950100,43950046,BEL,WASEIGE Robert (BEL),N,9,SONCK,,78,,,,,,,
97410100,97410021,ARG,Jos� P�KERMAN (ARG),S,9,CRESPO,,78,,,,,,,
97410500,97410063,GER,J�rgen KLINSMANN (GER),S,7,SCHWEINSTEIGER,,78,,,,,,,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Constantin STANCIU,,79,,,,,,,
204,1102,SWE,NAGY Joszef (HUN),S,0,Knut KROON,,79,,,,,,,
208,1187,BRA,COSTA Flavio (BRA),S,0,ADEMIR,,79,,,,,,,
209,1190,URU,LOPEZ Juan (URU),S,0,Alcides GHIGGIA,,79,,,,,,,
211,1284,FRG,HERBERGER Sepp (FRG),S,20,Hans SCHAEFER,,79,,,,,,,
220,1389,FRG,HERBERGER Sepp (FRG),S,12,Uwe SEELER,,79,,,,,,,
220,1323,FRG,HERBERGER Sepp (FRG),S,8,Helmut RAHN,,79,,,,,,,
238,1578,ARG,LORENZO Juan Carlos (ARG),S,19,Luis ARTIME,,79,,,,,,,
262,2083,ITA,VALCAREGGI Ferruccio (ITA),N,19,Pietro ANASTASI,,79,,,,,,,
262,1987,BRA,ZAGALLO Mario (BRA),N,13,VALDOMIRO,,79,,,,,,,
278,2433,TUN,CHETALI Abdelmajid (TUN),S,6,Nejib GHOMMIDH,,79,,,,,,,
278,2405,PER,CALDERON Marcos (PER),S,10,Teofilo CUBILLAS,,79,,,,,,,
279,2220,AUT,SENEKOWITSCH Helmut (AUT),S,3,Erich OBERMAYER,,79,,,,,,,
293,1051,SCO,STEIN Jock (SCO),N,18,Steve ARCHIBALD,,79,,,,,,,
308,468,FRA,MICHEL Henri (FRA),S,17,Jean-Pierre PAPIN,,79,,,,,,,
308,675,POR,JOSE TORRES (POR),N,17,DIAMANTINO,,79,,,,,,,
309,444,BRA,SANTANA Tele (BRA),S,4,EDINHO,C,79,,,,,,,
322,75,SWE,NORDIN Olle (SWE),S,17,Tomas BROLIN,,79,,,,,,,
322,30,ARG,BILARDO Carlos (ARG),S,7,Jorge BURRUCHAGA,,79,,,,,,,
3485,1239,AUT,NAUSCH Walter (AUT),S,5,Ernst OCWIRK,C,79,,,,,,,
249722,300061454,MEX,Javier AGUIRRE (MEX),S,4,R MARQUEZ,,79,,,,,,,
249722,300061465,SVN,KEK Matjaz (SVN),S,8,KOREN,C,79,,,,,,,
249722,300061488,CIV,ERIKSSON Sven Goran (SWE),S,11,DROGBA,C,79,,,,,,,
255951,300186462,FRA,DESCHAMPS Didier (FRA),S,19,POGBA,,79,,,,,,,
255951,300186462,FRA,DESCHAMPS Didier (FRA),S,19,POGBA,,79,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,79,,,,,,,
255955,300186474,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,79,,,,,,,
43950100,43950035,GER,VOELLER Rudi (GER),S,11,KLOSE,,79,,,,,,,
43950600,43950064,BRA,SCOLARI Luiz Felipe (BRA),S,9,RONALDO,,79,,,,,,,
